date, value
18/10/1984,278.25
19/10/1984,278.75
22/10/1984,276.25
23/10/1984,276.25
24/10/1984,277.25
25/10/1984,278.25
26/10/1984,277.25
29/10/1984,274
30/10/1984,273.5
31/10/1984,274.5
01/11/1984,278.25
02/11/1984,275.5
05/11/1984,273.25
06/11/1984,274
07/11/1984,276
08/11/1984,275.75
09/11/1984,276.75
12/11/1984,278.25
13/11/1984,276.5
14/11/1984,275.25
15/11/1984,275.5
16/11/1984,276
19/11/1984,276
20/11/1984,274.75
21/11/1984,273.5
23/11/1984,270.25
26/11/1984,266.5
27/11/1984,268.5
28/11/1984,272
29/11/1984,272.75
30/11/1984,275.75
03/12/1984,276.75
04/12/1984,276.5
05/12/1984,275.75
06/12/1984,275.75
07/12/1984,271.5
10/12/1984,272.75
11/12/1984,272.25
12/12/1984,268
13/12/1984,266.25
14/12/1984,267.75
17/12/1984,269.75
18/12/1984,268.75
19/12/1984,268.25
20/12/1984,267.5
21/12/1984,265.25
24/12/1984,265.75
26/12/1984,268.25
27/12/1984,266.5
